1265630845542563840,https://twitter.com/AEdwinFrank/status/1265630845542563840,AEdwinFrank,@aichaisbored https://t.co/iUojn9m0je,0.0
1268048884950945792,https://twitter.com/AnthonysCyrus/status/1268048884950945792,AnthonysCyrus,"@AEdwinFrank @aichaisbored But it isnt silent, the guy was convict of 3rd degree murder and manslaughter.",-0.8201
1267230597405044736,https://twitter.com/losmarble/status/1267230597405044736,losmarble,"@ablacklondoner @thekingstvshow @jamrodgers12 @EverythingLAC @Marymar82132141 @aichaisbored I recognize his talking points from an interview with a white supremacist. The main point was other races are inferior to his own, which is utter horseshit. I wouldn’t waste your time unless you’re just in it for sport. Take care.",-0.2023
1267206452386516993,https://twitter.com/losmarble/status/1267206452386516993,losmarble,@thekingstvshow @ablacklondoner @jamrodgers12 @EverythingLAC @Marymar82132141 @aichaisbored Your statistics are cherry picked and you refuse to look outside your bubble. I’m not going to dance with you. I think you’re not who you say you are.,-0.296
1267202788624220160,https://twitter.com/losmarble/status/1267202788624220160,losmarble,@thekingstvshow @ablacklondoner @jamrodgers12 @EverythingLAC @Marymar82132141 @aichaisbored I do find it odd that you use the talking points of a white supremist.,-0.3182
1266874533916454912,https://twitter.com/carynmossgmail/status/1266874533916454912,carynmossgmail,"@Tsunami64191434 @aichaisbored Plz help me get my idea out! THE SOLUTION 2 ALL POLICE BRUTALITY! EVERY street officer EVERYWHERE has 2 have grown up in,be from,live in the precinct he serves in. Any that didn’t “get desk jobs” stay off the streets or get transferred 2 where they came from.",0.2225
1266566909757186050,https://twitter.com/Politic72243714/status/1266566909757186050,Politic72243714,@zanewoahh @aichaisbored @JonnyBr37564136 Either way you miss the point. Crime is crime and justice should not be relegated whatever race the media deems important at the time. Police brutality against (insert identity) should be treated with the same seriousness as any other.,-0.8225
1266565988725805061,https://twitter.com/Politic72243714/status/1266565988725805061,Politic72243714,"@zanewoahh @aichaisbored @JonnyBr37564136 Not really, most criminal statistics are pretty well rounded across racial lines. If you account for population and geographic location and compare local across nation wide crime you will see that crime really doesn't fluctuate much in terms of what race experiences what.",0.1277
1266564898697498626,https://twitter.com/Politic72243714/status/1266564898697498626,Politic72243714,@JonnyBr37564136 @zanewoahh @aichaisbored I did not but actual justice warrior on youtube has a great breakdown on statistics like these. I would recommend checking out his channel. My overall view on things like this is that riots do not bring back the dead. demanding justice is all anyone can do.,0.5553
1266226287435104256,https://twitter.com/RatSinner/status/1266226287435104256,RatSinner,"@Tsunami64191434 @JamesNicholsJr @aichaisbored @NOMinvolvement the problem is that ALM ignores the racism and racial profiling blacks face by saying ""Don't worry we all matter so I don't have to pay any real attention the to the blatant racism you face because ALL lives matter"" it literally doesnt help the problem. Like at all.",-0.8224
1266228737026097153,https://twitter.com/RatSinner/status/1266228737026097153,RatSinner,@Tsunami64191434 @JamesNicholsJr @aichaisbored @NOMinvolvement what you've been toting around as equality is literally so unhelpful its only ignoring the real problems. ALM is like a bandaid for a bullet hole. It covers it up so you can't see it and so you stop talking about it but theres still a bullet hole and a bandaid wont fix that.,-0.3998
1266012356234153984,https://twitter.com/TimothyTlhapane/status/1266012356234153984,TimothyTlhapane,@kurtis_van @aichaisbored Haven’t u ever heard of metaphors ?,0.0
1266120568064970752,https://twitter.com/kurtis_van/status/1266120568064970752,kurtis_van,"@TimothyTlhapane @aichaisbored No, never have, what is it?",0.0
1266099227672875010,https://twitter.com/art_and_ARMY/status/1266099227672875010,art_and_ARMY,@AssassinHarambe @aichaisbored What are the numbers? Could you link some sources? That is antithetical to every statistic I've seen. All stats I've seen or heard on the news etc. have shown that black people are disproportionately more likely to be subject to unnecessary force by police.,0.0
1266087861163442182,https://twitter.com/RatSinner/status/1266087861163442182,RatSinner,@Tsunami64191434 @JamesNicholsJr @aichaisbored @NOMinvolvement white lives matter In america white lives are treated like they matter and black lives arent so people are speaking out. However u as a white person have taken a stance with the express purpose of shutting up black people who are discriminated against. That doesnt sound bad to u?,0.6757
1266088315314298881,https://twitter.com/RatSinner/status/1266088315314298881,RatSinner,"@Tsunami64191434 @JamesNicholsJr @aichaisbored @NOMinvolvement if you actually cared about equality wouldnt you agree that black lives matter? It's not Only BLM its not BLM more than everyone elses. It's simply black lives matter and you disagree that they do. I find that so interesting for someone who's ""all for equality"" or whatever u said",0.4178
1266080739700940800,https://twitter.com/jamrodgers12/status/1266080739700940800,jamrodgers12,@ablacklondoner @Johnjgreenberg @thekingstvshow @EverythingLAC @Marymar82132141 @aichaisbored The fact you are defending them makes me wonder if you truly think #blacklivesmatter. Mlk never needed to riot or loot to get his point accross. Especially when the community these looters are hurting the most is the black community.,0.4809
1266087050585034753,https://twitter.com/SSinner76/status/1266087050585034753,SSinner76,@jamrodgers12 @ablacklondoner @Johnjgreenberg @thekingstvshow @EverythingLAC @Marymar82132141 @aichaisbored She does not care because she is a racist,-0.7669
1266084811115913216,https://twitter.com/RatSinner/status/1266084811115913216,RatSinner,"@Tsunami64191434 @JamesNicholsJr @aichaisbored @NOMinvolvement ALM only ever comes up when BLM comes up. People dont actually care abut ALM unless they're using it to shut up black people speaking out against racial profiling and polive brutality. In the same way ""men rights mvements"" only come up to shout down feminists. 1/2",-0.7669
1266085330202947584,https://twitter.com/RatSinner/status/1266085330202947584,RatSinner,@Tsunami64191434 @JamesNicholsJr @aichaisbored @NOMinvolvement mens rights activists dont care abut mens rights until it comes to invading a conversation feminists are having in order to shut them up. ALM is the exact same. Nobody talks abut it or cares abut ALM until black people are speaking out against blantant racism in america 2/2,-0.5759
1266085271382212608,https://twitter.com/jamrodgers12/status/1266085271382212608,jamrodgers12,@ablacklondoner @Johnjgreenberg @thekingstvshow @EverythingLAC @Marymar82132141 @aichaisbored Goodnight. Yup nothing like making sure #BlackLivesMatter like destroying black people's jobs...But wait only the businesses are destroyed yet. Doesnt affect the people who worked there or anything.,-0.8112
1266085076296744960,https://twitter.com/JamesNicholsJr/status/1266085076296744960,JamesNicholsJr,@Tsunami64191434 @RatSinner @aichaisbored @NOMinvolvement “Lol all lives don’t matter. But black lives do” is their opinion and it’s sickening.,-0.6757
1266083239053062145,https://twitter.com/RatSinner/status/1266083239053062145,RatSinner,@Tsunami64191434 @JamesNicholsJr @aichaisbored @NOMinvolvement WHEN HAS IT EVER BEEN CALLED ONLY BLACK LIVES MATTER. It's almost like you aren't reading what i'm saying AT ALL. Black lives are treated like they dont matter in america whereas other lives are treated with more importance so people are speaking out. HOW IS THAT SUPREMACY,0.8478
1266082906730041344,https://twitter.com/jamrodgers12/status/1266082906730041344,jamrodgers12,@ablacklondoner @Johnjgreenberg @thekingstvshow @EverythingLAC @Marymar82132141 @aichaisbored Same could be said to the 2nd amendment defenders who get all dressed up and try to act tough...That certainly doesnt help their cause either.,0.1134
1266080980131098625,https://twitter.com/jamrodgers12/status/1266080980131098625,jamrodgers12,@ablacklondoner @Johnjgreenberg @thekingstvshow @EverythingLAC @Marymar82132141 @aichaisbored You dont see protest for a little 9 year old black boy just killed in the last 24 hours by a black man.,-0.5803
1266081290400477187,https://twitter.com/jamrodgers12/status/1266081290400477187,jamrodgers12,@ablacklondoner @Johnjgreenberg @thekingstvshow @EverythingLAC @Marymar82132141 @aichaisbored But honestly thats my only issue with regular blm people who dont loot or defend the looters. People only have energy if its either a white guy or a cop doing the killing.,-0.1154
1266080129379381249,https://twitter.com/JamesNicholsJr/status/1266080129379381249,JamesNicholsJr,@Tsunami64191434 @RatSinner @aichaisbored @NOMinvolvement Don’t worry. They think I blocked them because they were speaking “facts”\n\nI blocked them because they were dumb as fuck and sounded ignorant. You can screenshot this and show them that ;),-0.9201
1266079555242074122,https://twitter.com/jamrodgers12/status/1266079555242074122,jamrodgers12,"@ablacklondoner @Johnjgreenberg @thekingstvshow @EverythingLAC @Marymar82132141 @aichaisbored Also I may a damn near unedumacated white mar. But try to educate me on why rioting and looting is the solution. To me mr unedumacated, looting tells me you car more about the things you are stealing then George Lloyd's life.",-0.6059
1266079090815229955,https://twitter.com/jamrodgers12/status/1266079090815229955,jamrodgers12,@ablacklondoner @Johnjgreenberg @thekingstvshow @EverythingLAC @Marymar82132141 @aichaisbored Yes but why are people not looking into those issues with the same passion as they do with the racist cops. All of whom need life in prison.,-0.7269
1265575799995994113,https://twitter.com/91SAFETYPIN/status/1265575799995994113,91SAFETYPIN,"#AllLivesMatter but for them to actually do, all black lives have to matter first. this illustration says it all :)) bye https://t.co/w1PmPkP083",0.0387
1266078765697949697,https://twitter.com/teaseandseize/status/1266078765697949697,teaseandseize,@aichaisbored Are you saying black people are on fire?,-0.34
1266071646802247681,https://twitter.com/jamrodgers12/status/1266071646802247681,jamrodgers12,@Johnjgreenberg @thekingstvshow @EverythingLAC @Marymar82132141 @ablacklondoner @aichaisbored You are right there. People are people. But there are way more attention needed to help change that environment you are talking about. Yes these cop killings are bad and each and everyone deserves the justice needed. But that environment a lot of black people unfortunately,-0.5267
1266072070208847873,https://twitter.com/jamrodgers12/status/1266072070208847873,jamrodgers12,@Johnjgreenberg @thekingstvshow @EverythingLAC @Marymar82132141 @ablacklondoner @aichaisbored Live in needs addressing as well. That environment kills way more black people then any cop. Now again that doesnt downplay the cops but there are many issues facing black people that cause disproportionate amount of them to be killed and all of them need addressing.,-0.8381
1266070137800585216,https://twitter.com/losmarble/status/1266070137800585216,losmarble,"@thekingstvshow @EverythingLAC @Marymar82132141 @ablacklondoner @jamrodgers12 @aichaisbored You have to get to the root of the problem. Absence of fathers is only one of many outcomes of generational poverty, lack of opportunity. It’s the environment, not genetic.",-0.6705
1266071107137941505,https://twitter.com/jamrodgers12/status/1266071107137941505,jamrodgers12,@thekingstvshow @Johnjgreenberg @EverythingLAC @Marymar82132141 @ablacklondoner @aichaisbored Disapportiant amout of black people die in random acts of violence as well. Those lives matter just as much as the guy who was the victim in Minneapolis. We need to hear more uproar to fix that problem as well.,-0.8591
1266070712982396929,https://twitter.com/jamrodgers12/status/1266070712982396929,jamrodgers12,@thekingstvshow @Johnjgreenberg @EverythingLAC @Marymar82132141 @ablacklondoner @aichaisbored Personally all people deserve equal rights. Anytime a cop does abuse his power and if its to the degree of straight up murder he deserves life in prison like any other murderer. Now though you have a point...There has to be something done about the inner city crime as well.,-0.9501
1266047748975050752,https://twitter.com/LucaB072/status/1266047748975050752,LucaB072,@KellieLindesmi5 @aichaisbored You sound stupid asf I didn’t see black or white cops I said cops period. Mfs quick to argue without knowing the topic🤦🏽‍♂️,-0.7003
1266037042779054082,https://twitter.com/losmarble/status/1266037042779054082,losmarble,@thekingstvshow @EverythingLAC @Marymar82132141 @ablacklondoner @jamrodgers12 @aichaisbored If you’re at all interested  https://t.co/a8pUoFyx7L,0.4019
1266036192602058752,https://twitter.com/losmarble/status/1266036192602058752,losmarble,@thekingstvshow @EverythingLAC @Marymar82132141 @ablacklondoner @jamrodgers12 @aichaisbored Yes it does. The reason there are higher crime rates with oppressed minorities is bc of systemic racism. If you don’t know what I mean I’m sure I can link you to some books on the subject.,-0.7717
1265631743261863936,https://twitter.com/kurtis_van/status/1265631743261863936,kurtis_van,"@aichaisbored People and houses are basically the same thing, right?",0.0
1265996011207458817,https://twitter.com/MalformedShrub/status/1265996011207458817,MalformedShrub,@aichaisbored Different is bad,-0.5423
1266002100447780867,https://twitter.com/91SAFETYPIN/status/1266002100447780867,91SAFETYPIN,@MalformedShrub well sorry to inform ya that if different is bad then u talking to a bad bitch right here sir💅🏼💅🏼,-0.875
1265926014343012354,https://twitter.com/91SAFETYPIN/status/1265926014343012354,91SAFETYPIN,"@MalformedShrub i don't hate anyone for being born the way they were cause we're all HUMANS and none of us should be hated, killed or harmed in any way just bc of our skin color, religion, culture, sexuality, etc. educate urself cause what u just said is as bad as saying that u hate black people",-0.9517
1265975957892083713,https://twitter.com/LucaB072/status/1265975957892083713,LucaB072,@jimbod1le @JitterBugYT @aichaisbored My guy is was 4 officers on one black man. I live in a lil ass town and they still ride to deep. You get pulled over best believe atleast 2 more coming,0.1779
1265977250022744064,https://twitter.com/jimbod1le/status/1265977250022744064,jimbod1le,"@LucaB072 @JitterBugYT @aichaisbored I agree, it's disgusting, one of them should've stepped in. But if you're saying most in the police force are absolutely vile people like them just because they don't trend on Twitter, than you're ignorant.",-0.7611
1265973937873121281,https://twitter.com/jimbod1le/status/1265973937873121281,jimbod1le,@LucaB072 @JitterBugYT @aichaisbored My guy they're not about to fucking rush to a situation when another officer is already reported to be at the situation.,0.0
1265692375168495616,https://twitter.com/LucaB072/status/1265692375168495616,LucaB072,@JitterBugYT @aichaisbored Well where they at when all this going on?,0.2732
1265973119849623553,https://twitter.com/jimbod1le/status/1265973119849623553,jimbod1le,Probably shoulda put the hashtag first but I'm saying that all lives matter is stupid.,-0.6652
1265936617858125824,https://twitter.com/dgoguen63/status/1265936617858125824,dgoguen63,@aichaisbored Interesting,0.4019
1265833687498797056,https://twitter.com/nadajahhhh/status/1265833687498797056,nadajahhhh,@aichaisbored and it’s good to see younger kids so educated on the problem in america. have a great night ❤️,0.6486
1265931348927225863,https://twitter.com/91SAFETYPIN/status/1265931348927225863,91SAFETYPIN,@nadajahhhh thanks &lt;3 have a great day!,0.807
